id,is_business_travel_ready,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification
15577787,f,1,f,f
15578722,f,2,f,f
15578903,f,1,f,f
15580926,f,3,f,f
15597738,f,2,f,f
15607572,f,2,f,f
15607646,f,2,f,f
15609190,f,1,f,f
15617499,f,2,f,f
15626449,f,2,f,f
15626967,f,3,f,f
15626986,f,3,f,f
15630333,f,2,f,f
15630434,f,2,t,t
15636194,f,1,f,f
15637484,f,3,f,f
15643107,f,3,f,f
15643304,f,3,f,f
15644867,f,2,f,f
15647125,f,3,f,f
15651554,f,3,f,f
15652156,f,3,f,f
15667563,f,2,f,f
15667574,f,2,f,f
15667589,f,2,f,f
15668601,f,3,f,f
15669484,f,3,f,f
15670306,f,3,f,f
15675499,f,1,f,f
15679340,f,2,f,f
15695955,f,2,f,f
15696132,f,2,f,f
15699859,f,3,f,f
15701193,f,2,f,f
15701576,f,3,f,f
15705280,f,2,f,f
15711774,f,1,f,f
15712194,f,1,f,f
15713797,f,2,f,f
15715749,f,1,f,f
15717342,f,2,f,f
15719217,f,3,f,f
15723292,f,3,f,f
15724662,f,1,f,f
15728951,f,3,f,f
15736028,f,2,f,f
15741105,f,2,f,f
15742124,f,1,f,f
15749135,f,2,f,f
15749137,f,3,f,f
15757008,f,2,t,t
15763237,f,3,f,f
15763467,f,1,f,f
15763726,f,3,f,f
15763907,f,3,f,f
15764004,f,2,f,f
15765215,f,3,f,f
15779139,f,2,f,f
15782455,f,3,f,f
15784155,f,3,f,f
15785030,f,3,f,f
15785737,f,3,f,f
15787823,f,3,f,f
15793895,f,1,f,f
15794636,f,2,f,f
15795938,f,3,f,f
15810863,f,1,f,f
15819081,f,2,f,f
15825062,f,2,f,f
15831213,f,2,f,f
15836964,f,3,f,f
15838617,f,2,f,f
15841152,f,1,f,f
15841225,f,2,f,f
15842767,f,3,f,f
15844162,f,3,f,f
15845657,f,2,f,f
15849444,f,3,f,f
15852288,f,1,f,f
15857341,f,1,f,f
15861014,f,3,f,f
15862742,f,3,f,f
15864087,f,2,f,f
15864256,f,2,f,f
15877338,f,2,f,t
15878783,f,2,f,f
15879219,f,2,f,f
15879980,f,1,f,f
15881834,f,2,f,f
15881890,f,3,f,f
15884943,f,3,f,f
15886709,f,3,f,f
15891791,f,2,f,f
15892480,f,2,f,f
15892938,f,2,f,f
15892968,f,3,f,f
15894736,f,3,f,f
15895803,f,2,f,f
15898112,f,3,f,f
15899111,f,2,f,f
15899424,f,2,f,f
15900035,f,2,f,f
15905678,f,3,f,f
15907327,f,3,f,f
15908404,f,2,f,f
15910901,f,3,f,f
15911020,f,2,f,f
15912051,f,1,f,f
15912862,f,3,f,f
15912938,f,2,f,f
15912945,f,2,f,f
15916793,f,2,f,f
15922147,f,3,f,f
15922875,f,3,f,f
15928713,f,1,f,f
15929441,f,3,f,f
15934090,f,1,f,f
15935207,f,2,f,f
15937086,f,2,f,f
15951317,f,2,f,f
15955397,f,2,f,f
15959710,f,3,f,f
15960496,f,2,f,f
15961650,f,3,f,f
15961919,f,2,f,f
15964159,f,1,f,t
15968587,f,3,f,f
15969783,f,3,f,f
15976805,f,2,f,f
15980141,f,2,f,f
15980723,f,3,f,f
15985820,f,3,f,f
15986517,f,1,f,f
15986705,f,2,f,f
15995740,f,3,f,f
16001177,f,2,f,f
16009793,f,3,f,f
16010889,f,3,t,f
16023495,f,1,f,f
16011511,f,2,f,f
16011916,f,2,f,f
16012527,f,1,f,f
16013414,f,3,f,f
16014357,f,2,f,f
16015893,f,3,f,f
16021966,f,3,f,f
16023236,f,1,f,f
16024004,f,1,f,f
16024684,f,3,f,f
16025206,f,2,f,f
16025541,f,2,f,f
16027015,f,2,f,f
16028919,f,1,f,f
16034438,f,3,f,f
16035504,f,2,f,f
16036000,f,2,f,f
16036174,f,3,f,f
16037746,f,2,f,f
16038478,f,2,f,f
16038916,f,3,f,f
16040928,f,2,f,f
16046389,f,2,f,f
16053976,f,1,f,f
16058604,f,1,f,f
16058837,f,2,f,f
16059695,f,3,f,f
16061370,f,2,f,f
16061560,f,3,f,f
16061585,f,3,f,f
16064559,f,1,f,f
16066885,f,1,f,f
16074375,f,2,f,f
16074852,f,2,f,f
16075363,f,2,f,f
16076388,f,1,f,f
16083501,f,3,f,f
16083758,f,3,f,f
16085390,f,3,f,f
16090670,f,2,f,f
16091016,f,1,f,f
16091165,f,3,f,f
16092627,f,1,f,f
16093076,f,3,f,f
16093397,f,3,f,f
16094640,f,2,f,f
16099396,f,1,f,f
16099794,f,2,f,f
16105036,f,2,f,f
16109081,f,2,f,f
16109272,f,4,f,f
16110483,f,1,f,f
16112690,f,2,f,f
16116959,f,3,f,f
16119061,f,3,f,f
16120196,f,2,f,f
16124081,f,1,f,f
16131041,f,2,f,f
16133446,f,2,f,f
16134896,f,2,f,f
16134982,f,3,f,f
16138478,f,1,f,f
16138649,f,1,f,f
16139575,f,1,f,f
16140167,f,3,f,f
16140560,f,3,f,f
16140561,f,3,f,f
16144069,f,2,f,f
16144108,f,3,f,f
16144253,f,2,f,f
16144315,f,2,f,f
16145598,f,1,f,f
16146031,f,3,f,f
16146747,f,2,f,f
16146904,f,2,f,f
16151975,f,2,f,f
16152185,f,1,f,f
16152766,f,3,f,f
16152839,f,2,f,f
16153065,f,3,f,f
16154079,f,2,f,f
16160117,f,3,f,f
16168583,f,2,f,f
16168845,f,3,f,f
16174382,f,1,f,f
16182220,f,3,f,f
16183152,f,3,f,f
16183675,f,2,f,f
16183918,f,2,f,f
16188281,f,2,f,f
16190768,f,1,f,f
16198054,f,3,f,f
16198494,f,2,f,f
16198827,f,1,f,f
16199300,f,3,f,f
16200690,f,2,f,f
16203444,f,1,f,f
16203562,f,2,f,f
16204437,f,1,f,f
16204754,f,2,f,f
16204772,f,1,f,f
16205040,f,2,f,f
16210089,f,2,f,f
16213533,f,3,f,f
16213864,f,2,f,f
16217850,f,2,f,f
16222058,f,2,f,f
16224754,f,3,f,f
16224779,f,3,f,f
16226623,f,2,f,f
16240425,f,2,t,t
16243242,f,2,f,f
16248091,f,3,f,f
16248184,f,2,f,f
16248774,f,3,f,f
16249105,f,3,f,f
16251548,f,2,f,f
16254270,f,2,f,f
16254598,f,2,f,f
16255539,f,3,f,f
16257041,f,3,f,f
16257550,f,3,f,f
16259768,f,3,f,f
16261002,f,2,f,f
16264717,f,1,f,f
16265766,f,2,f,f
16344132,f,1,f,f
16267406,f,3,f,f
16270111,f,1,f,f
16270115,f,2,f,f
16279601,f,2,t,t
16281922,f,2,f,f
16284278,f,1,f,f
16286152,f,2,f,f
16286535,f,3,f,f
16287474,f,2,f,f
16287504,f,1,f,f
16291069,f,2,f,f
16298905,f,2,f,f
16301517,f,2,f,f
16305644,f,1,f,f
16309751,f,3,f,f
16310565,f,2,f,f
16310795,f,2,f,f
16320103,f,3,f,f
16320318,f,3,f,f
16320453,f,2,f,f
16320582,f,3,f,f
16320740,f,3,f,f
16328745,f,1,f,f
16328863,f,2,f,f
16329937,f,2,f,f
16332853,f,2,f,f
16333923,f,2,f,f
16340143,f,1,f,f
16341482,f,2,f,f
16342252,f,1,f,f
16342266,f,3,f,f
16423991,f,1,f,f
16342824,f,3,f,f
16343582,f,3,f,f
16343707,f,3,f,f
16343945,f,3,f,f
16345042,f,1,f,f
16345239,f,3,f,f
16347537,f,2,f,f
16347812,f,3,f,f
16356383,f,3,f,f
16356619,f,2,f,f
16356985,f,1,f,f
16358501,f,1,f,f
16360940,f,3,f,f
16361545,f,1,f,f
16361789,f,1,f,f
16363243,f,3,f,f
16373151,f,2,f,f
16374079,f,3,f,f
16375266,f,2,f,f
16375425,f,1,f,f
16378686,f,3,f,f
16385083,f,3,f,f
16385474,f,2,f,f
16386018,f,3,f,f
16386045,f,2,f,f
16386641,f,2,f,t
16388098,f,3,f,f
16388405,f,3,f,f
16389085,f,3,f,f
16390482,f,1,f,f
16393295,f,3,f,f
16393729,f,2,f,f
16393881,f,1,f,f
16399219,f,2,f,f
16400008,f,2,f,f
16400408,f,3,f,f
16400714,f,3,f,f
16403148,f,1,f,f
16410818,f,1,f,f
16411308,f,2,f,f
16415918,f,1,f,f
16419818,f,2,f,f
16425132,f,1,f,f
16426031,f,2,f,f
16427681,f,3,f,f
16431762,f,2,f,f
16433001,f,2,f,f
16435395,f,1,f,f
16435679,f,3,f,f
16438549,f,2,f,f
16444270,f,1,f,f
16444826,f,3,f,f
16444917,f,2,f,f
16449303,f,2,f,f
16450507,f,1,f,f
16450772,f,3,f,f
16451687,f,2,f,f
16451814,f,2,f,f
16463307,f,2,f,f
16464086,f,3,f,f
16464496,f,2,f,f
16465015,f,2,f,f
16465243,f,2,f,f
16465456,f,2,f,f
16465861,f,1,f,f
16466310,f,1,f,f
16467969,f,1,f,f
16473640,f,2,f,f
16474980,f,2,f,f
16477697,f,2,f,f
16478353,f,2,f,f
16478640,f,3,f,f
16484263,f,2,f,f
16484477,f,2,f,f
16485458,f,1,f,f
16485612,f,2,f,f
16487258,f,2,f,f
16487873,f,3,f,f
16487905,f,1,f,f
16489427,f,1,f,f
16490391,f,1,f,f
16490785,f,3,f,f
16490989,f,1,f,f
16494506,f,1,f,f
16496084,f,2,f,f
16515248,f,3,f,f
16515995,f,3,f,f
16517267,f,2,f,f
16517730,f,1,f,f
16518383,f,3,f,f
16536486,f,3,f,f
16536728,f,3,f,f
16538281,f,1,f,f
16542257,f,2,f,f
16543166,f,3,f,f
16552300,f,1,f,f
16558262,f,2,f,f
16559413,f,2,f,f
16566473,f,3,f,f
16568107,f,3,f,f
16584008,f,2,f,f
16592467,f,2,f,f
16597499,f,2,f,f
16597911,f,3,f,f
16597971,f,1,f,f
16598864,f,2,f,f
16599283,f,2,f,f
16599521,f,2,f,f
16606749,f,2,f,f
16613138,f,3,f,f
16613577,f,1,f,f
16614320,f,2,f,f
16614603,f,1,f,f
16616339,f,2,f,f
16621329,f,1,f,f
16623535,f,3,f,f
16626017,f,2,f,f
16628237,f,2,f,f
16639690,f,3,f,f
16643784,f,3,f,f
16644776,f,1,f,f
16646897,f,3,f,f
16648913,f,2,f,f
16657799,f,1,f,f
16671094,f,2,f,f
16670554,f,2,f,f
16671280,f,1,f,f
16673027,f,2,f,f
16675905,f,1,f,f
16683741,f,3,f,f
16685013,f,2,f,f
16686088,f,3,f,f
16686992,f,3,f,f
16696002,f,2,f,f
16697242,f,3,f,f
16698987,f,2,f,f
16701828,f,1,f,f
16702659,f,3,f,f
16712619,f,1,f,f
16712936,f,1,f,f
16713703,f,1,f,f
16713824,f,2,f,f
16716492,f,2,f,f
16717000,f,1,f,f
16717289,f,1,f,f
16719324,f,1,f,f
16721056,f,2,f,f
16721134,f,3,f,f
16725186,f,3,f,f
16728024,f,2,f,f
16728168,f,3,f,f
16730052,f,2,f,f
16733965,f,3,f,f
16734138,f,3,f,f
16736991,f,2,f,f
16738705,f,3,f,f
16745346,f,3,f,f
16746286,f,2,f,f
16746472,f,2,f,f
16746589,f,2,f,f
16747915,f,3,f,f
16748325,f,3,f,f
16759626,f,2,f,f
16762192,f,3,f,f
16763975,f,3,f,f
16765385,f,3,f,f
16767829,f,2,f,f
16768677,f,2,f,f
16772487,f,2,f,f
16777565,f,2,f,f
16777599,f,3,f,f
16787301,f,3,f,f
16790095,f,1,f,f
16792237,f,3,f,f
16792897,f,3,f,f
16794999,f,2,f,f
16798005,f,3,f,f
16801901,f,3,f,f
16803639,f,2,f,f
16804546,f,2,f,f
16806308,f,1,f,f
16806380,f,3,f,f
16806504,f,1,f,f
16811999,f,3,f,f
16823285,f,1,f,f
16823818,f,3,f,f
16825258,f,1,f,f
16830228,f,3,f,f
16830411,f,1,f,f
16830596,f,3,f,f
16834559,f,2,f,f
16837374,f,1,f,f
16841195,f,2,f,f
16843185,f,2,f,f
16848849,f,3,f,f
16855096,f,3,f,f
16856445,f,3,f,f
16856463,f,1,f,f
16861573,f,2,f,f
16863610,f,3,f,f
16867707,f,2,f,f
16868660,f,3,f,f
16869068,f,3,f,f
16872328,f,1,f,f
16872465,f,3,f,f
16875193,f,2,f,f
16876870,f,3,f,f
16876906,f,2,f,f
16881869,f,2,f,f
16882536,f,1,f,f
16889632,f,1,f,f
16890129,f,2,f,f
16891620,f,2,f,f
16891684,f,1,f,f
16894877,f,3,f,f
16895728,f,2,f,f
16902221,f,3,f,f
16905378,f,1,f,f
16905840,f,1,f,f
16906233,f,1,f,f
16907257,f,3,f,f
16907268,f,3,f,f
16907395,f,3,f,f
16907849,f,2,f,f
16908402,f,2,f,f
16909270,f,1,f,f
16910523,f,2,f,f
16911428,f,3,f,f
16914890,f,2,f,f
16920158,f,2,f,f
16925766,f,1,f,f
16925839,f,2,f,f
16928117,f,1,f,f
16934877,f,1,f,f
16937465,f,2,f,f
16940671,f,1,f,t
16942481,f,1,f,f
16944475,f,2,f,f
16944843,f,3,f,f
16951413,f,1,f,f
16959438,f,2,f,f
16970252,f,3,f,f
16970352,f,1,f,f
16972070,f,2,f,f
16972612,f,2,f,f
16974614,f,2,f,f
16982048,f,3,f,f
16993980,f,3,f,f
17003123,f,3,f,f
17006923,f,3,f,f
17011960,f,1,f,f
17012028,f,1,f,f
17047018,f,2,f,f
17019062,f,2,f,f
17019510,f,1,f,f
17020361,f,2,f,f
17026688,f,3,f,f
17027378,f,2,f,f
17027532,f,2,f,f
17027612,f,2,f,f
17030232,f,2,f,f
17032306,f,3,t,t
17032903,f,2,t,t
17034092,f,2,f,f
17034325,f,1,f,f
17034469,f,2,f,f
17034890,f,1,f,f
17035079,f,1,f,f
17035580,f,2,f,f
17039879,f,1,f,f
17041499,f,2,f,f
17044186,f,3,f,f
17049631,f,3,f,f
17051223,f,2,f,f
17051495,f,2,f,f
17062319,f,1,f,f
17071309,f,3,f,f
17073125,f,1,f,f
17076430,f,1,f,f
17081342,f,1,f,f
17082797,f,3,f,f
17099289,f,3,f,f
17102165,f,1,f,f
17104457,f,2,f,f
17106378,f,3,f,f
17106637,f,2,f,f
17108698,f,2,f,f
17123459,f,2,f,f
17130010,f,1,f,f
17133444,f,2,f,f
17135642,f,3,f,f
17144623,f,3,f,f
17145686,f,3,f,f
17146094,f,2,f,f
17150672,f,2,f,f
17150691,f,2,f,f
17152296,f,3,f,f
17152449,f,1,f,f
17152905,f,2,f,f
17153112,f,3,f,f
17163932,f,3,f,f
17164342,f,1,f,f
17164704,f,1,f,f
17165948,f,2,f,f
17166450,f,2,f,f
17166723,f,1,f,f
17167606,f,2,f,f
17168592,f,1,f,f
17170928,f,3,f,f
17174817,f,2,f,f
17175467,f,3,f,f
17176553,f,2,f,f
17182264,f,2,f,f
17184010,f,2,f,f
17197503,f,1,f,f
17185444,f,2,f,f
17186188,f,2,f,f
17186897,f,1,f,f
17186995,f,2,f,f
17198066,f,3,f,f
17207047,f,1,f,f
17207672,f,3,f,f
17207898,f,3,f,f
17207984,f,1,f,f
17208290,f,3,f,f
17209327,f,2,f,f
17209498,f,2,f,f
17853779,f,1,f,f
17211742,f,1,f,f
17215188,f,3,f,f
17216130,f,2,f,f
17217455,f,1,f,f
17220116,f,2,f,f
17220445,f,1,f,f
17227138,f,2,f,f
17233342,f,3,f,f
17234287,f,3,f,f
17235126,f,1,f,f
17237948,f,1,f,f
17243915,f,2,f,f
17244421,f,1,f,f
17244583,f,2,f,f
17244920,f,2,f,f
17245074,f,1,f,f
17246248,f,2,f,f
17250141,f,3,f,f
17250237,f,2,f,f
17254473,f,2,f,f
17259180,f,3,f,f
17259719,f,2,f,f
17261189,f,3,f,f
17262303,f,3,f,f
17262555,f,1,f,f
17262735,f,1,f,f
17262816,f,3,f,f
17262995,f,2,f,f
17265788,f,3,f,f
17267431,f,3,f,f
17277632,f,2,t,t
17279997,f,2,f,f
17280911,f,1,f,f
17281972,f,3,f,f
17283206,f,2,f,f
17284269,f,1,f,f
17290018,f,2,f,f
17290980,f,2,f,f
17293394,f,1,f,f
17295949,f,3,f,f
17297766,f,1,f,f
17301555,f,1,f,f
17302249,f,1,t,t
17302337,f,3,f,f
17306054,f,2,f,f
17307472,f,5,f,f
17307797,f,3,f,f
17315912,f,3,f,f
17317923,f,3,f,f
17324637,f,3,f,f
17325466,f,2,f,f
17329137,f,2,f,f
17329518,f,2,f,f
17330628,f,3,f,f
17337052,f,3,f,f
17339602,f,2,f,f
17340985,f,1,f,f
17343163,f,1,f,f
17343206,f,1,f,f
17352455,f,3,f,f
17353948,f,1,f,f
17357741,f,2,f,f
17362722,f,2,f,f
17363530,f,1,f,f
17367026,f,1,f,f
17370243,f,2,f,f
17373928,f,2,f,f
17375880,f,2,f,f
17377823,f,1,f,f
17391616,f,1,f,f
17392708,f,3,f,f
17397156,f,2,f,f
17398334,f,2,f,f
17398411,f,2,f,f
17401060,f,2,f,f
17403846,f,1,f,f
17404004,f,2,f,f
17404642,f,3,f,f
17404762,f,1,f,f
17411297,f,3,f,f
17411365,f,2,f,f
17418353,f,3,f,f
17418575,f,2,f,f
17425514,f,2,f,f
17432436,f,2,f,f
17451861,f,3,f,f
17453051,f,3,f,f
17454279,f,2,f,f
17459979,f,1,f,f
17462715,f,3,f,f
17466006,f,2,f,f
17467512,f,3,f,f
17469259,f,3,f,f
17469547,f,3,f,f
17470021,f,3,f,f
17473273,f,1,f,f
17473978,f,1,f,f
17474153,f,3,f,f
17476122,f,3,f,f
17587042,f,2,f,f
17478187,f,1,f,f
17479108,f,1,f,f
17485753,f,2,f,f
17486133,f,3,f,f
17489489,f,1,f,f
17490005,f,1,f,f
17496405,f,2,f,f
17497401,f,2,f,f
17502428,f,3,f,f
17502840,f,2,f,f
17505027,f,2,f,f
17507911,f,2,f,f
17508264,f,2,f,f
17508461,f,2,f,f
17515770,f,1,f,f
17519268,f,2,f,f
17519734,f,2,f,f
17520570,f,2,f,f
17520638,f,3,f,f
17520670,f,1,f,f
17521228,f,2,f,f
17525258,f,2,f,f
17526202,f,2,f,f
17528411,f,3,f,f
17528707,f,3,f,f
17529859,f,3,f,f
17804636,f,1,f,f
17529938,f,2,f,f
17535577,f,2,f,f
17537594,f,1,f,f
17539343,f,2,f,f
17539852,f,2,f,f
17540293,f,1,f,f
17540342,f,2,f,f
17541730,f,2,f,f
17543080,f,1,f,f
17548891,f,3,f,f
17549836,f,2,f,f
17550135,f,1,f,f
17556925,f,2,f,f
17563036,f,3,f,f
17568223,f,3,f,f
17570350,f,2,f,f
17825390,f,1,f,f
17571687,f,2,f,f
17572804,f,3,f,f
17579529,f,3,f,f
17581243,f,3,f,f
17585108,f,2,f,f
17598320,f,1,f,f
17599686,f,2,f,f
17601722,f,2,f,f
17601972,f,2,f,f
17603392,f,3,f,f
17604612,f,2,f,f
17607077,f,1,f,f
17614384,f,1,f,f
17615538,f,2,f,f
17618461,f,1,f,f
26855252,f,2,f,f
17619303,f,3,f,f
17619510,f,3,f,f
17619720,f,3,f,f
17620194,f,3,f,f
17621675,f,3,f,f
17622423,f,1,f,f
17623125,f,1,f,f
17629864,f,2,f,f
17630099,f,2,f,f
17631089,f,2,f,f
17631598,f,1,f,f
17632114,f,2,f,f
17633160,f,2,f,f
17634859,f,2,f,f
17635482,f,2,f,f
17637001,f,2,f,f
17637116,f,1,f,f
17639087,f,1,f,f
17643947,f,3,f,f
17645452,f,3,f,f
17646278,f,3,f,f
17647524,f,3,f,f
17648021,f,3,f,f
17649809,f,3,f,f
17650170,f,3,f,f
17650603,f,3,f,f
17650910,f,2,f,f
17652759,f,2,f,f
17653107,f,2,f,f
17653163,f,2,f,f
17653921,f,2,f,f
17660299,f,3,f,f
17660601,f,2,f,f
17661929,f,1,f,f
17662147,f,2,f,f
17662475,f,2,f,f
17665429,f,3,f,f
17665489,f,2,f,f
17671688,f,2,f,f
17676026,f,2,f,f
17676478,f,2,f,f
17676506,f,1,f,f
17677054,f,1,f,f
17677207,f,2,f,f
17678527,f,3,f,f
17683041,f,3,f,f
17689692,f,3,f,f
17693268,f,2,f,f
17695581,f,3,f,f
17696670,f,2,f,f
17699019,f,3,f,f
17699457,f,2,f,f
17700226,f,1,f,f
17701134,f,1,f,f
17704854,f,3,f,f
17706864,f,2,f,f
17706983,f,2,f,f
17707142,f,2,f,f
17709941,f,1,f,f
17710096,f,3,f,f
17713784,f,3,f,f
17715586,f,2,f,f
17724359,f,2,f,f
17725409,f,3,f,f
17725492,f,2,f,f
17726181,f,3,f,f
17729038,f,3,f,f
17730175,f,1,f,f
17730772,f,2,f,f
17731247,f,3,f,f
17731717,f,3,f,f
17733447,f,1,f,f
17734315,f,1,f,f
17735333,f,1,f,f
17740058,f,1,f,f
17742576,f,2,f,f
17745044,f,2,f,f
17746773,f,2,f,f
17747935,f,3,f,f
17749296,f,1,f,f
17749414,f,2,f,f
17750115,f,3,f,f
17750722,f,2,f,f
17750809,f,2,f,f
17751061,f,1,f,f
17751153,f,3,f,f
17757043,f,2,f,f
17759153,f,2,f,f
17762660,f,3,f,f
17763237,f,3,f,f
17763827,f,3,f,f
17764134,f,2,f,f
17764741,f,3,f,f
17768375,f,3,f,f
17771677,f,1,f,f
17774426,f,3,f,f
17791510,f,2,f,f
17797538,f,3,f,f
17802908,f,2,f,f
17803636,f,2,f,f
17803784,f,3,f,f
17805699,f,3,f,f
17807325,f,3,f,f
17809905,f,2,f,f
17810037,f,2,f,f
17810058,f,2,f,f
17811060,f,2,f,f
17811741,f,3,f,f
17817887,f,2,f,f
17819565,f,1,f,f
17820059,f,2,f,f
17823052,f,3,f,f
17823920,f,3,f,f
17824857,f,2,f,f
17826217,f,3,f,f
17828433,f,1,f,f
17834220,f,2,f,f
17834900,f,3,f,f
17836027,f,2,f,f
17836144,f,2,f,f
17838023,f,1,f,f
17839578,f,2,f,f
17839999,f,1,f,f
17840282,f,2,f,f
17840313,f,2,f,f
17840320,f,2,f,f
17841099,f,2,f,f
17842959,f,3,f,f
17844524,f,3,f,f
17846495,f,2,f,f
17846933,f,3,f,f
17851658,f,1,f,f
17855022,f,3,f,f
17862328,f,2,f,f
17863122,f,2,f,f
17864741,f,2,f,f
17870505,f,3,f,f
17871536,f,2,f,f
17872595,f,3,f,f
17874233,f,2,f,f
17878267,f,2,f,f
17886112,f,3,f,f
17891928,f,3,f,f
17897946,f,2,f,f
17898449,f,2,f,f
17898979,f,3,f,f
17899022,f,2,f,f
17899734,f,2,f,f
17901250,f,1,f,f
17901366,f,3,f,f
17903468,f,3,f,f
17903863,f,3,f,f
17911603,f,3,f,f
17912044,f,2,f,f
17912312,f,2,f,f
17913606,f,2,f,f
17913623,f,2,f,f
17913766,f,3,f,f
17914266,f,3,f,f
17914341,f,2,f,f
17914433,f,2,f,f
17914512,f,3,f,f
17914742,f,2,f,f
17916752,f,3,f,f
17930771,f,3,f,f
17932388,f,3,f,f
17932739,f,1,f,f
17933443,f,3,f,f
17933497,f,1,f,f
17934425,f,1,f,f
17937079,f,2,f,f
17937503,f,2,f,f
18581412,f,3,f,f
17940427,f,3,f,f
17947473,f,2,f,f
17947633,f,1,f,f
17947837,f,3,f,f
17952416,f,2,f,f
17953095,f,2,f,f
17953866,f,2,f,f
17959795,f,2,f,f
17959910,f,3,f,f
17960977,f,2,f,f
17965412,f,3,f,f
17966623,f,3,f,f
17968171,f,2,f,f
17968767,f,2,f,f
17969406,f,1,f,f
17971437,f,1,f,f
17973836,f,2,f,f
17974023,f,2,f,f
17976417,f,1,f,f
17978148,f,3,f,f
17979142,f,3,f,f
17985694,f,2,f,f
17988323,f,2,f,f
17989514,f,2,f,f
17991145,f,2,f,f
17993261,f,2,f,f
18001508,f,2,f,f
18003944,f,2,f,f
18007530,f,3,f,f
18018327,f,1,f,f
18016295,f,1,f,f
18017383,f,2,f,f
18017625,f,1,f,f
18020461,f,3,f,f
18027290,f,3,f,f
18028137,f,2,f,f
18029017,f,2,f,f
18029527,f,3,f,f
18029659,f,2,f,f
18029709,f,2,f,f
18029942,f,3,f,f
18030968,f,3,f,f
18032664,f,3,f,f
18033542,f,1,f,f
18033950,f,3,f,f
18034555,f,1,f,f
18037011,f,2,f,f
18037225,f,2,f,f
18039199,f,3,f,f
18039555,f,1,f,f
18039650,f,3,f,f
18046726,f,2,f,f
18046744,f,1,f,f
18047647,f,3,f,f
18048031,f,1,f,f
18048209,f,3,f,f
18049992,f,1,f,f
18384007,f,2,f,f
18050167,f,3,f,f
18053780,f,2,f,f
18054083,f,2,f,f
18057810,f,2,f,f
18062732,f,3,f,f
18064790,f,3,f,f
18067583,f,1,f,f
18070118,f,3,f,f
18070808,f,2,f,f
18070982,f,2,f,f
18071171,f,2,f,f
18071417,f,2,f,f
18071579,f,2,f,f
18071870,f,2,f,f
18072915,f,1,f,f
18073681,f,3,f,f
18081887,f,3,f,f
18083157,f,3,f,f
18083784,f,2,f,f
18083795,f,2,f,f
18087363,f,1,f,f
18089768,f,3,f,f
18090939,f,2,f,f
18091643,f,1,f,f
18093383,f,3,f,f
18093642,f,3,f,f
18100162,f,2,f,f
18401320,f,1,f,f
18104115,f,3,f,f
18105409,f,2,f,f
18105553,f,3,f,f
18106778,f,2,f,f
18107706,f,1,f,f
18109185,f,3,f,f
18109842,f,3,f,f
18110697,f,1,f,f
18113853,f,3,f,f
18115263,f,3,f,f
18116356,f,1,f,f
18118594,f,2,f,f
18118793,f,2,f,f
18119258,f,1,f,f
18120606,f,2,f,f
18124366,f,3,f,f
18132414,f,3,f,f
18132872,f,3,f,f
18133683,f,2,f,f
18135380,f,3,f,f
18138319,f,3,f,f
18138583,f,1,f,f
18138585,f,2,f,f
18139174,f,3,f,f
18139318,f,1,f,f
18139448,f,3,f,f
18145834,f,1,f,f
18145910,f,3,f,f
18147028,f,3,f,f
18147455,f,1,f,f
18148511,f,3,f,f
18148538,f,3,f,f
18149069,f,1,f,f
18149091,f,2,f,f
18149359,f,2,f,f
18149388,f,2,f,f
18149980,f,3,f,f
18150629,f,3,f,f
18150744,f,3,f,f
18151441,f,2,f,f
18151509,f,1,f,f
18152166,f,3,f,f
18153655,f,2,f,f
18154095,f,2,f,f
18154574,f,1,f,f
18155070,f,3,f,f
18157271,f,3,f,f
18157287,f,1,f,f
18157839,f,1,f,f
18162768,f,2,f,f
18163913,f,3,f,f
18164030,f,2,f,f
18165743,f,3,f,f
18166881,f,3,f,f
18168219,f,2,f,f
18169962,f,2,f,f
18171681,f,2,f,f
18173538,f,3,f,f
18174720,f,2,f,f
18183989,f,3,f,f
18184484,f,3,f,f
18185254,f,3,f,f
18185523,f,2,f,f
18185961,f,1,f,f
18186630,f,3,f,f
18187535,f,1,f,f
18193349,f,3,f,f
18195322,f,2,f,f
18195354,f,3,f,f
18200445,f,2,f,f
18201293,f,3,f,f
18202951,f,2,f,f
18203402,f,2,f,f
18205707,f,2,f,f
18208342,f,1,f,f
18208844,f,2,f,f
18212644,f,3,f,f
18213260,f,3,f,f
18222184,f,2,f,f
18225985,f,2,f,f
18226001,f,3,f,f
18226587,f,1,f,f
18226961,f,3,f,f
18230656,f,3,f,f
18233657,f,2,f,f
18235439,f,3,f,f
18235509,f,2,f,f
18237021,f,3,f,f
18237265,f,2,f,f
18239354,f,3,f,f
18243955,f,3,f,f
18245617,f,2,f,f
18246902,f,2,f,f
18247891,f,3,f,f
18251416,f,2,f,f
18251916,f,3,f,f
18252293,f,3,f,f
18252446,f,2,f,f
18253375,f,2,f,f
18259532,f,3,f,f
18260273,f,2,f,f
18266185,f,3,f,f
18266318,f,1,f,f
18269419,f,2,f,f
18271284,f,3,f,f
18272014,f,3,f,f
18272725,f,1,f,f
18278565,f,4,f,f
18281490,f,3,f,f
18283473,f,1,f,f
18285624,f,2,f,f
18287421,f,2,f,f
18289548,f,2,f,f
18298968,f,3,f,f
18301195,f,2,f,f
18301694,f,2,f,f
18303422,f,3,f,f
18304785,f,2,f,f
